meal_id	meal_name	meal_type	diet_type	prep_time_min	ingredients
7026	Edamame Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":76,"g":180},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7027	Edamame Sweet Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":76,"g":180},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7028	Edamame Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":76,"g":180},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7029	Edamame Sweet Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":76,"g":180},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7030	Edamame White Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7031	Edamame White Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7032	Edamame White Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7033	Edamame White Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7034	Edamame White Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7035	Edamame White Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":76,"g":180},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7036	Edamame Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7037	Edamame Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7038	Edamame Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7039	Edamame Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7040	Edamame Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7041	Edamame Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":76,"g":180},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7042	Kidney Bean Soup	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90}]
7043	Kidney Bean Soup + quinoa	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":11,"g":150}]
7044	Kidney Bean Soup + whole wheat toast	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":8,"g":60}]
7045	Lentil Soup	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90}]
7046	Lentil Soup + quinoa	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":11,"g":150}]
7047	Lentil Soup + whole wheat toast	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":8,"g":60}]
7048	Lentils Brown Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7049	Lentils Brown Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7050	Lentils Brown Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7051	Lentils Brown Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7052	Lentils Brown Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7053	Lentils Brown Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":71,"g":220},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7054	Lentils Couscous Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7055	Lentils Couscous Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7056	Lentils Couscous Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7057	Lentils Couscous Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7058	Lentils Couscous Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7059	Lentils Couscous Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":71,"g":220},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7060	Lentils Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7061	Lentils Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7062	Lentils Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7063	Lentils Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7064	Lentils Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7065	Lentils Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":71,"g":220},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7066	Lentils Quinoa Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7067	Lentils Quinoa Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7068	Lentils Quinoa Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7069	Lentils Quinoa Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7070	Lentils Quinoa Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7071	Lentils Quinoa Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":71,"g":220},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7072	Lentils Salad (Cauliflower + Broccoli + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7073	Lentils Salad (Cauliflower + Broccoli + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
7074	Lentils Salad (Cauliflower + Broccoli + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":11,"g":160}]
7075	Lentils Salad (Green Beans + Carrots + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":32,"g":60}]
7076	Lentils Salad (Green Beans + Carrots + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":8}]
7077	Lentils Salad (Green Beans + Carrots + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":11,"g":160}]
7078	Lentils Salad (Kale + Cucumber + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7079	Lentils Salad (Kale + Cucumber + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":8}]
7080	Lentils Salad (Kale + Cucumber + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":11,"g":160}]
7081	Lentils Salad (Mushrooms + Zucchini + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7082	Lentils Salad (Mushrooms + Zucchini + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":8}]
7083	Lentils Salad (Mushrooms + Zucchini + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":11,"g":160}]
7084	Lentils Salad (Spinach + Tomato + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":32,"g":60}]
7085	Lentils Salad (Spinach + Tomato + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":8}]
7086	Lentils Salad (Spinach + Tomato + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":11,"g":160}]
7087	Lentils Salad (Tomato + Lettuce + avocado)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7088	Lentils Salad (Tomato + Lettuce + olive oil)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":8}]
7089	Lentils Salad (Tomato + Lettuce + quinoa)	lunch	vegan	14	[{"id":71,"g":220},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":11,"g":160}]
7090	Lentils Sweet Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7091	Lentils Sweet Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7092	Lentils Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7093	Lentils Sweet Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7094	Lentils Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7095	Lentils Sweet Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":71,"g":220},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7096	Lentils White Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7097	Lentils White Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7098	Lentils White Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7099	Lentils White Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7100	Lentils White Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7101	Lentils White Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":71,"g":220},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7102	Lentils Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7103	Lentils Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7104	Lentils Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7105	Lentils Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7106	Lentils Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7107	Lentils Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":71,"g":220},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7108	Lentils Wrap (Carrots + Onion)	lunch	vegan	12	[{"id":15,"g":80},{"id":71,"g":220},{"id":55,"g":80},{"id":59,"g":60},{"id":110,"g":18}]
7109	Lentils Wrap (Cucumber + Bell Peppers)	lunch	vegan	12	[{"id":15,"g":80},{"id":71,"g":220},{"id":54,"g":80},{"id":58,"g":90},{"id":37,"g":50}]
7110	Lentils Wrap (Lettuce + Tomato)	lunch	vegan	12	[{"id":15,"g":80},{"id":71,"g":220},{"id":61,"g":60},{"id":53,"g":80},{"id":36,"g":10}]
7111	Lentils Wrap (Spinach + Broccoli)	lunch	vegan	12	[{"id":15,"g":80},{"id":71,"g":220},{"id":56,"g":60},{"id":57,"g":120},{"id":28,"g":6}]
7112	Seitan Brown Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7113	Seitan Brown Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7114	Seitan Brown Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7115	Seitan Brown Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7116	Seitan Brown Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7117	Seitan Brown Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":80,"g":120},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7118	Seitan Couscous Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7119	Seitan Couscous Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7120	Seitan Couscous Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7121	Seitan Couscous Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7122	Seitan Couscous Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7123	Seitan Couscous Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":80,"g":120},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7124	Seitan Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7125	Seitan Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7126	Seitan Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7127	Seitan Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7128	Seitan Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7129	Seitan Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":80,"g":120},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7130	Seitan Quinoa Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7131	Seitan Quinoa Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7132	Seitan Quinoa Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7133	Seitan Quinoa Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7134	Seitan Quinoa Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7135	Seitan Quinoa Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":80,"g":120},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7136	Seitan Salad (Cauliflower + Broccoli + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7137	Seitan Salad (Cauliflower + Broccoli + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
7138	Seitan Salad (Cauliflower + Broccoli + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":11,"g":160}]
7139	Seitan Salad (Green Beans + Carrots + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":32,"g":60}]
7140	Seitan Salad (Green Beans + Carrots + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":8}]
7141	Seitan Salad (Green Beans + Carrots + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":11,"g":160}]
7142	Seitan Salad (Kale + Cucumber + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7143	Seitan Salad (Kale + Cucumber + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":8}]
7144	Seitan Salad (Kale + Cucumber + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":11,"g":160}]
7145	Seitan Salad (Mushrooms + Zucchini + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7146	Seitan Salad (Mushrooms + Zucchini + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":8}]
7147	Seitan Salad (Mushrooms + Zucchini + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":11,"g":160}]
7148	Seitan Salad (Spinach + Tomato + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":32,"g":60}]
7149	Seitan Salad (Spinach + Tomato + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":8}]
7150	Seitan Salad (Spinach + Tomato + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":11,"g":160}]
7151	Seitan Salad (Tomato + Lettuce + avocado)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7152	Seitan Salad (Tomato + Lettuce + olive oil)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":8}]
7153	Seitan Salad (Tomato + Lettuce + quinoa)	lunch	vegan	14	[{"id":80,"g":120},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":11,"g":160}]
7154	Seitan Sweet Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7155	Seitan Sweet Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7156	Seitan Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7157	Seitan Sweet Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7158	Seitan Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7159	Seitan Sweet Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":80,"g":120},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7160	Seitan White Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7161	Seitan White Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7162	Seitan White Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7163	Seitan White Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7164	Seitan White Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7165	Seitan White Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":80,"g":120},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7166	Seitan Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7167	Seitan Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7168	Seitan Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
